Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
6,15,5,1,5,19.4,2.8,4.727,17.851,16.791,0
6,15,6,94,89,20.7,3.5,90,21.282,295.649,269.518
6,15,7,116,199,23.1,4.4,222.247,26.631,738.73,702.5
6,15,8,315,285,25.8,5,436.309,33.513,1415.891,1360.701
6,15,9,195,404,28,5,515.647,37.624,1661.324,1598.21
6,15,10,521,388,29.7,4.9,789.651,44.895,2454.238,2361.697
6,15,11,502,435,30.8,4.8,842.861,47.657,2585.188,2487.225
6,15,12,636,283,31.4,4.7,811.445,47.933,2483.725,2389.977
6,15,13,743,199,31.3,4.6,772.375,47.204,2366.391,2277.398
6,15,14,678,196,30.6,4.5,630.625,43.752,1949.915,1876.767
6,15,15,328,246,29.3,4.4,385.39,37.328,1215.803,1166.659
6,15,16,446,132,27.5,4,238.418,32.191,705.884,670.466
6,15,17,189,68,25.4,3.3,62.75,26.025,197.337,173.199
6,15,18,0,0,23.7,3,0,23.7,0,0
6,15,19,0,0,22.8,3.1,0,22.8,0,0
6,15,20,0,0,22,3.4,0,22,0,0
6,15,21,0,0,21.2,3.6,0,21.2,0,0
6,15,22,0,0,20.6,3.7,0,20.6,0,0
6,15,23,0,0,20.2,3.8,0,20.2,0,0
6,16,0,0,0,19.9,3.8,0,19.9,0,0
6,16,1,0,0,19.5,3.6,0,19.5,0,0
6,16,2,0,0,19,3.3,0,19,0,0
6,16,3,0,0,18.5,3.1,0,18.5,0,0
6,16,4,0,0,18.3,3,0,18.3,0,0
6,16,5,0,5,18.4,3.3,4.727,16.915,16.862,0
6,16,6,14,85,20.1,3.7,79.964,20.435,277.875,252.111
6,16,7,216,194,23.1,4.8,251.639,27.034,820.724,782.426
6,16,8,513,222,26.3,6,485.878,34.155,1559.512,1499.753
6,16,9,434,340,28.4,6.5,624.753,38.517,1998.042,1923.146
6,16,10,337,432,29.8,6.5,680.491,41.03,2158.616,2077.729
6,16,11,495,408,30.6,6.3,812.203,44.352,2534.386,2438.545
6,16,12,696,269,30.6,6,849.8,45.574,2633.233,2533.241
6,16,13,602,301,30,5.6,755.991,43.952,2357.628,2268.985
6,16,14,521,282,28.9,5.2,606.992,40.526,1913.293,1841.462
6,16,15,421,225,27.6,4.7,411.086,35.773,1300.021,1248.378
6,16,16,560,102,25.7,3.6,242.837,30.708,703.797,668.43
6,16,17,275,60,23.4,2.7,57.791,23.942,173.732,150.059
6,16,18,0,0,21.8,3,0,21.8,0,0
6,16,19,0,0,21,3.9,0,21,0,0
6,16,20,0,0,20.2,4.2,0,20.2,0,0
6,16,21,0,0,19.5,3.9,0,19.5,0,0
6,16,22,0,0,19.1,3.5,0,19.1,0,0
6,16,23,0,0,18.7,3.2,0,18.7,0,0
6,17,0,0,0,18.2,2.8,0,18.2,0,0
6,17,1,0,0,17.8,2.5,0,17.8,0,0
6,17,2,0,0,17.5,2.5,0,17.5,0,0
6,17,3,0,0,17.4,2.7,0,17.4,0,0
6,17,4,0,0,17.3,2.9,0,17.3,0,0
6,17,5,4,6,17.8,3.7,5.736,16.386,20.513,0
6,17,6,150,83,20,4.8,89.429,20.502,283.499,257.62
6,17,7,233,192,23.1,6.1,254.749,26.596,830.112,791.573
6,17,8,347,278,25.8,6.8,446.6,32.441,1454.828,1398.419
6,17,9,417,340,27.9,6.8,612.463,37.49,1969.015,1895.176
6,17,10,394,415,29.4,6.7,710.973,40.902,2256.264,2171.617
6,17,11,400,460,30.3,6.5,778.533,43.268,2443.397,2351.298
6,17,12,383,466,30.3,6.2,765.472,43.502,2399.244,2308.933
6,17,13,420,392,29.7,6,697.661,41.963,2200.141,2117.666
6,17,14,75,332,28.5,5.8,360.616,34.916,1178.567,1130.507
6,17,15,43,184,27.1,5.5,193.452,30.149,644.443,610.515
6,17,16,44,70,25.5,5,77.625,26.179,256.613,231.284
6,17,17,137,54,24,4.3,50.308,23.919,160.644,137.228
6,17,18,0,0,22.7,3.8,0,22.7,0,0
6,17,19,0,0,21.8,3.6,0,21.8,0,0
6,17,20,0,0,21,3.1,0,21,0,0
6,17,21,0,0,20.1,2.7,0,20.1,0,0
6,17,22,0,0,19.3,2.7,0,19.3,0,0
6,17,23,0,0,18.8,2.8,0,18.8,0,0
6,18,0,0,0,18.5,2.8,0,18.5,0,0
6,18,1,0,0,18.2,2.8,0,18.2,0,0
6,18,2,0,0,18,2.9,0,18,0,0
6,18,3,0,0,17.9,3.3,0,17.9,0,0
6,18,4,0,0,17.8,3.4,0,17.8,0,0
6,18,5,0,5,18.2,4.2,4.727,16.849,16.867,0
6,18,6,274,86,20,5.2,105.375,20.789,314.138,287.622
6,18,7,469,146,22.8,6.5,292.482,26.815,918.334,877.491
6,18,8,348,276,25.4,7.3,445.006,31.763,1454.149,1397.761
6,18,9,653,215,27.4,7.2,662.855,37.442,2125.488,2045.857
6,18,10,452,352,28.8,7.1,699.897,39.766,2233.157,2149.409
6,18,11,173,485,29.4,7.1,606.331,38.931,1946.266,1873.25
6,18,12,199,465,29,7,608.321,38.543,1956.132,1882.76
6,18,13,252,398,28.2,6.6,572.078,37.488,1846.78,1777.307
6,18,14,528,273,27.4,6.1,603.707,37.641,1930.481,1858.033
6,18,15,614,159,26.6,5.5,444.629,34.616,1398.797,1344.138
6,18,16,524,111,25.6,4.7,241.401,30.058,708.451,672.969
6,18,17,240,65,24.1,3.7,61.266,24.627,187.571,163.626
6,18,18,0,0,22.8,3.3,0,22.8,0,0
6,18,19,0,0,22,3.2,0,22,0,0
6,18,20,0,0,21.3,3,0,21.3,0,0
6,18,21,0,0,20.6,2.9,0,20.6,0,0
6,18,22,0,0,20.2,3,0,20.2,0,0
6,18,23,0,0,20.1,3.1,0,20.1,0,0
6,19,0,0,0,20.1,3.3,0,20.1,0,0
6,19,1,0,0,20.2,3.6,0,20.2,0,0
6,19,2,0,0,20.2,3.8,0,20.2,0,0
6,19,3,0,0,20.2,3.8,0,20.2,0,0
6,19,4,0,0,20.2,3.9,0,20.2,0,0
6,19,5,12,7,20.4,4.2,6.667,19.137,23.546,2.712
6,19,6,159,90,21.2,5,95.904,21.843,302.727,276.449
6,19,7,427,157,22.6,6.1,287.86,26.674,910.031,869.408
6,19,8,605,185,24.3,6.9,500.928,31.772,1620.323,1558.572
6,19,9,792,143,25.9,7.4,693.041,36.272,2231.891,2148.191
6,19,10,250,456,27.3,7.5,631.256,36.845,2045.725,1969.075
6,19,11,638,269,28.2,7.4,805.898,40.483,2564.026,2466.95
6,19,12,629,270,28.6,7.2,793.296,41.08,2515.764,2420.695
6,19,13,787,168,28.6,7,778.139,41.047,2460.565,2367.766
6,19,14,429,311,28.1,6.6,573.689,37.607,1837.749,1768.593
6,19,15,383,235,27.3,6.1,402.598,34.057,1287.165,1235.908
6,19,16,374,143,26.2,5.2,230.213,30.11,699.888,664.617
6,19,17,148,71,24.8,4,64.398,25.363,206.324,182.008
6,19,18,0,0,23.6,3.1,0,23.6,0,0
6,19,19,0,0,22.9,2.6,0,22.9,0,0
6,19,20,0,0,22.3,2.5,0,22.3,0,0
6,19,21,0,0,21.9,2.7,0,21.9,0,0
6,19,22,0,0,21.7,2.9,0,21.7,0,0
6,19,23,0,0,21.6,3.2,0,21.6,0,0
6,20,0,0,0,21.5,3.4,0,21.5,0,0
6,20,1,0,0,21.4,3.5,0,21.4,0,0
6,20,2,0,0,21.3,3.4,0,21.3,0,0
6,20,3,0,0,21.2,3.3,0,21.2,0,0
6,20,4,0,0,21.2,3.3,0,21.2,0,0
6,20,5,0,2,21.5,3.6,1.889,20.073,6.643,0
6,20,6,0,37,22.6,4.5,35.084,22.03,122.26,99.584
6,20,7,26,166,24.1,5.7,162.848,26.013,552.635,520.869
6,20,8,130,302,25.5,6.7,350.904,30.516,1164.643,1116.985
6,20,9,71,363,26.6,7,390.62,32.342,1293.977,1242.516
6,20,10,381,415,27.2,7.1,699.849,37.855,2255.356,2170.745
6,20,11,389,452,27.5,7.1,761.377,39.457,2436.359,2344.546
6,20,12,398,449,27.6,6.9,762.671,39.861,2435.159,2343.395
6,20,13,403,395,27.5,6.5,687.805,38.976,2202.362,2119.802
6,20,14,329,348,27.1,6.1,541.905,36.413,1749.389,1683.296
6,20,15,583,168,26.5,5.8,438.912,34.068,1387.114,1332.817
6,20,16,441,124,25.5,5.3,231.547,29.429,693.808,658.685
6,20,17,276,55,24.2,4.5,54.66,24.501,160.412,137
6,20,18,0,0,23,3.7,0,23,0,0
6,20,19,0,0,22.1,3.2,0,22.1,0,0
6,20,20,0,0,21.4,3.1,0,21.4,0,0
6,20,21,0,0,20.9,3.2,0,20.9,0,0
6,20,22,0,0,20.5,3.3,0,20.5,0,0
6,20,23,0,0,20.3,3.3,0,20.3,0,0
6,21,0,0,0,20.3,3.3,0,20.3,0,0
6,21,1,0,0,20.3,3.3,0,20.3,0,0
6,21,2,0,0,20.3,3.3,0,20.3,0,0
6,21,3,0,0,20.3,3.5,0,20.3,0,0
6,21,4,0,0,20.3,3.6,0,20.3,0,0
6,21,5,0,2,20.6,4.1,1.889,19.218,6.669,0
6,21,6,28,82,21.9,5,77.681,22.191,264.95,239.451
6,21,7,1,94,23.8,5.7,89.462,24.433,308.114,281.724
6,21,8,24,212,25.9,6,212.175,28.732,714.532,678.901
6,21,9,83,353,27.6,6.1,389.763,33.683,1282.333,1231.221
6,21,10,28,346,28.7,6,349.837,34.393,1148.899,1101.694
6,21,11,91,476,29.3,5.7,527.629,38.331,1699.137,1634.752
6,21,12,118,455,29.4,5.4,529.923,39.022,1700.348,1635.923
6,21,13,231,438,29,5,592.945,40.275,1888.006,1817.076
6,21,14,240,365,28,4.9,499.267,37.673,1604.195,1542.976
6,21,15,140,238,26.9,4.9,289.274,32.296,946.308,904.719
6,21,16,257,116,25.7,4.6,175.89,28.609,544.359,512.784
6,21,17,229,66,24.5,4.1,63.979,24.928,196.444,172.324
6,21,18,0,0,23.5,3.8,0,23.5,0,0
6,21,19,0,0,22.6,3.8,0,22.6,0,0
6,21,20,0,0,21.6,3.9,0,21.6,0,0
6,21,21,0,0,20.7,3.8,0,20.7,0,0
6,21,22,0,0,20,3.5,0,20,0,0
6,21,23,0,0,19.7,3.4,0,19.7,0,0
6,22,0,0,0,19.4,3.5,0,19.4,0,0
6,22,1,0,0,19.3,3.6,0,19.3,0,0
6,22,2,0,0,19.1,3.5,0,19.1,0,0
6,22,3,0,0,19,3.4,0,19,0,0
6,22,4,0,0,19,3.4,0,19,0,0
6,22,5,33,7,19.4,3.8,5.262,18.026,18.676,0
6,22,6,335,75,20.9,4.8,99.783,21.625,282.009,256.16
6,22,7,242,186,22.9,5.6,251.308,26.524,816.689,778.494
6,22,8,523,216,24.9,6,483.306,32.686,1560.646,1500.851
6,22,9,150,401,26.5,5.9,480.407,34.644,1571.635,1511.482
6,22,10,41,397,27.6,5.6,407.836,34.702,1337.235,1284.467
6,22,11,109,495,28.1,5.3,560.811,38.206,1807.047,1738.963
6,22,12,222,496,28.3,5,656.491,40.833,2086.718,2008.543
6,22,13,60,376,28.2,4.8,401.707,36.178,1307.125,1255.268
6,22,14,262,354,27.8,4.7,503.734,37.472,1619.426,1557.705
6,22,15,20,209,27,4.6,206.077,30.934,686.517,651.572
6,22,16,0,66,26,4.2,62.682,26.489,213.916,189.449
6,22,17,0,7,24.6,3.6,6.62,23.508,22.91,2.089
6,22,18,0,0,23.4,3.3,0,23.4,0,0
6,22,19,0,0,22.5,3.5,0,22.5,0,0
6,22,20,0,0,21.5,3.7,0,21.5,0,0
6,22,21,0,0,20.5,3.8,0,20.5,0,0
6,22,22,0,0,19.8,3.6,0,19.8,0,0
6,22,23,0,0,19.3,3.3,0,19.3,0,0
6,23,0,0,0,19,3.1,0,19,0,0
6,23,1,0,0,18.8,2.9,0,18.8,0,0
6,23,2,0,0,18.7,2.7,0,18.7,0,0
6,23,3,0,0,18.6,2.8,0,18.6,0,0
6,23,4,0,0,18.5,2.9,0,18.5,0,0
6,23,5,0,4,19.2,3.6,3.78,17.759,13.435,0
6,23,6,16,83,20.9,4.5,78.194,21.196,270.377,244.767
6,23,7,156,192,23.3,5,228.394,26.693,752.356,715.787
6,23,8,247,297,25.4,5.1,408.614,32.499,1335.693,1282.971
6,23,9,268,386,27,5.2,548.938,36.978,1772.255,1705.376
6,23,10,234,466,28.1,5.3,627.775,39.664,2006.038,1930.849
6,23,11,269,489,28.8,5.4,691.583,41.538,2190.348,2108.25
6,23,12,136,489,28.8,5.4,576.61,39.512,1845.541,1776.112
6,23,13,138,437,28.1,5.2,519.267,37.791,1675.215,1611.636
6,23,14,313,345,27.2,4.9,529.297,37.325,1701.41,1636.949
6,23,15,168,261,26.3,4.5,323.719,32.74,1055.689,1011.115
6,23,16,615,84,25.2,3.7,244.213,29.994,701.416,666.107
6,23,17,366,51,24,2.6,56.303,24.536,154.913,131.608
6,23,18,0,0,22.9,2,0,22.9,0,0
6,23,19,0,0,22.4,2.2,0,22.4,0,0
6,23,20,0,0,21.9,2.5,0,21.9,0,0
6,23,21,0,0,21.3,2.6,0,21.3,0,0
6,23,22,0,0,20.7,2.6,0,20.7,0,0
6,23,23,0,0,20.1,2.7,0,20.1,0,0
6,24,0,0,0,19.7,2.8,0,19.7,0,0
6,24,1,0,0,19.3,2.9,0,19.3,0,0
6,24,2,0,0,19.1,3,0,19.1,0,0
6,24,3,0,0,18.9,3.2,0,18.9,0,0
6,24,4,0,0,18.8,3.2,0,18.8,0,0
6,24,5,26,7,19.1,3.7,6.102,17.724,21.689,0.89
6,24,6,260,76,20.2,4.6,92.215,20.773,271.828,246.188
6,24,7,146,193,22.1,5.5,225.814,25.265,750.241,713.724
6,24,8,188,304,24.4,6.1,383.366,30.333,1269.772,1219.034
6,24,9,274,377,26.6,6.3,544.836,35.399,1772.585,1705.695
6,24,10,305,443,28.2,6.3,663.629,39.238,2124.479,2044.887
6,24,11,174,506,28.8,6.2,626.391,39.463,2005.307,1930.145
6,24,12,316,468,28.2,6.1,710.356,40.363,2262.792,2177.892
6,24,13,242,449,27.4,5.9,612.038,38.177,1969.487,1895.631
6,24,14,413,319,26.8,5.5,571.81,37.163,1836.677,1767.558
6,24,15,315,254,26.3,5.1,388.415,33.566,1250.652,1200.482
6,24,16,354,118,25.4,4.2,203.999,29.252,618.937,585.617
6,24,17,78,46,24,3,44.382,24.097,144.701,121.594
6,24,18,0,0,22.8,2.7,0,22.8,0,0
6,24,19,0,0,22.2,3,0,22.2,0,0
6,24,20,0,0,21.6,3,0,21.6,0,0
6,24,21,0,0,20.9,3,0,20.9,0,0
6,24,22,0,0,20.3,2.9,0,20.3,0,0
6,24,23,0,0,19.8,2.9,0,19.8,0,0
6,25,0,0,0,19.3,2.9,0,19.3,0,0
6,25,1,0,0,18.9,2.9,0,18.9,0,0
6,25,2,0,0,18.5,2.8,0,18.5,0,0
6,25,3,0,0,18.2,2.7,0,18.2,0,0
6,25,4,0,0,18.1,2.7,0,18.1,0,0
6,25,5,0,5,18.4,3.2,4.727,16.898,16.863,0
6,25,6,121,88,19.9,4.1,90.743,20.461,294.64,268.53
6,25,7,348,170,21.9,5.1,271.745,26.088,870.002,830.43
6,25,8,484,228,23.9,5.8,472.586,31.665,1535.474,1476.494
6,25,9,232,395,25.5,6,532.042,34.435,1740.287,1674.505
6,25,10,214,469,26.9,6,614.305,37.37,1985.902,1911.449
6,25,11,160,507,27.9,5.9,615.271,38.616,1978.193,1904.021
6,25,12,280,480,28.5,5.8,690.685,40.676,2196.848,2114.5
6,25,13,142,456,28.6,5.8,539.994,38.203,1738.537,1672.815
6,25,14,354,342,28.2,5.8,554.132,37.846,1775.702,1708.704
6,25,15,390,236,27.1,5.6,408.81,34.314,1305.994,1254.171
6,25,16,398,133,25.6,5.1,229.914,29.552,696.881,661.683
6,25,17,7,45,23.9,4.4,42.642,23.947,146.504,123.362
6,25,18,0,0,22.5,3.9,0,22.5,0,0
6,25,19,0,0,21.5,3.7,0,21.5,0,0
6,25,20,0,0,20.7,3.5,0,20.7,0,0
6,25,21,0,0,20.2,3.6,0,20.2,0,0
6,25,22,0,0,19.8,3.6,0,19.8,0,0
6,25,23,0,0,19.4,3.3,0,19.4,0,0
6,26,0,0,0,19,3.1,0,19,0,0
6,26,1,0,0,18.6,3.1,0,18.6,0,0
6,26,2,0,0,18.3,3.1,0,18.3,0,0
6,26,3,0,0,18.1,3.2,0,18.1,0,0
6,26,4,0,0,18.1,3.2,0,18.1,0,0
6,26,5,1,4,18.7,3.6,3.781,17.247,13.467,0
6,26,6,67,79,20.6,5,77.67,20.869,258.958,233.582
6,26,7,137,186,23.1,6.6,216.493,25.785,717.94,682.225
6,26,8,82,289,25.1,7.4,313.272,29.281,1048.491,1004.117
6,26,9,199,377,26.9,7.6,492.609,33.877,1616.202,1554.587
6,26,10,155,454,28.3,7.6,552.814,36.392,1796.294,1728.584
6,26,11,386,468,29.1,7.6,773.747,40.631,2461.363,2368.531
6,26,12,291,475,29.1,7.6,695.706,39.654,2224.239,2140.836
6,26,13,370,381,28.3,7.6,650.326,38.074,2092.119,2013.742
6,26,14,301,359,27.3,7.4,534.964,35.393,1736.976,1671.307
6,26,15,217,269,26.3,6.9,355.232,31.716,1161.269,1113.708
6,26,16,0,17,25,5.9,16.108,24.706,55.438,34.019
6,26,17,0,7,23.6,4.3,6.62,22.458,23.023,2.199
6,26,18,0,0,22.4,3.2,0,22.4,0,0
6,26,19,0,0,21.8,3.1,0,21.8,0,0
6,26,20,0,0,21.2,3.2,0,21.2,0,0
6,26,21,0,0,20.7,3.2,0,20.7,0,0
6,26,22,0,0,20.4,3.5,0,20.4,0,0
6,26,23,0,0,20.2,3.8,0,20.2,0,0
6,27,0,0,0,20.1,3.9,0,20.1,0,0
6,27,1,0,0,20,3.9,0,20,0,0
6,27,2,0,0,19.9,3.9,0,19.9,0,0
6,27,3,0,0,19.9,3.9,0,19.9,0,0
6,27,4,0,0,19.9,3.9,0,19.9,0,0
6,27,5,0,5,20.3,4.2,4.727,18.992,16.703,0
6,27,6,80,87,21.4,5.4,85.485,21.825,282.58,256.72
6,27,7,59,184,23.1,6.7,189.458,25.323,640.042,606.22
6,27,8,51,274,24.8,7.1,283.111,28.577,952.575,910.818
6,27,9,90,388,26.3,7.2,426.669,32.434,1412.329,1357.25
6,27,10,102,462,27.5,7.1,517.555,35.304,1691.341,1627.219
6,27,11,44,433,28.4,6.9,447.184,35.322,1462.033,1405.397
6,27,12,132,498,28.7,6.7,581.824,37.889,1877.527,1806.969
6,27,13,255,447,28.6,6.5,620.603,38.762,1991.115,1916.471
6,27,14,254,371,27.7,6.2,515.119,36.385,1665.783,1602.521
6,27,15,191,274,26.4,5.6,347.294,32.427,1133.52,1086.755
6,27,16,43,141,24.9,4.5,142.433,27.248,476.029,446.007
6,27,17,69,64,23.4,2.9,58.707,23.674,195.12,171.026
6,27,18,0,0,22.3,2.3,0,22.3,0,0
6,27,19,0,0,21.8,2.5,0,21.8,0,0
6,27,20,0,0,21.3,2.9,0,21.3,0,0
6,27,21,0,0,21,3.2,0,21,0,0
6,27,22,0,0,20.6,3.2,0,20.6,0,0
6,27,23,0,0,20.4,3.2,0,20.4,0,0
6,28,0,0,0,20.2,3.1,0,20.2,0,0
6,28,1,0,0,20.1,3.1,0,20.1,0,0
6,28,2,0,0,20.1,3.2,0,20.1,0,0
6,28,3,0,0,20,3.2,0,20,0,0
6,28,4,0,0,19.9,3.2,0,19.9,0,0
6,28,5,0,3,20.3,3.7,2.835,18.879,10.022,0
6,28,6,0,64,21.4,4.8,59.984,21.332,209.706,185.323
6,28,7,71,187,22.9,6.2,196.02,25.307,660.54,626.225
6,28,8,68,285,24.5,6.8,302.138,28.694,1014.939,971.49
6,28,9,115,395,25.9,7,450.407,32.537,1489.532,1432.024
6,28,10,55,414,26.8,6.8,435.056,33.486,1434.885,1379.102
6,28,11,82,481,27.3,6.6,524.761,35.591,1713.182,1648.322
6,28,12,67,465,27.6,6.3,496.261,35.76,1618.81,1557.109
6,28,13,86,440,27.7,5.9,481.857,35.907,1569.858,1509.763
6,28,14,41,324,27.4,5.4,331.502,33.242,1093.568,1047.934
6,28,15,24,209,26.6,4.7,208.212,30.213,695.723,660.553
6,28,16,0,61,25.3,3.9,57.92,25.694,198.41,174.251
6,28,17,0,9,23.8,2.9,8.513,22.641,29.582,8.639
6,28,18,0,0,22.7,2.5,0,22.7,0,0
6,28,19,0,0,22.1,2.7,0,22.1,0,0
6,28,20,0,0,21.6,2.9,0,21.6,0,0
6,28,21,0,0,21.2,3.1,0,21.2,0,0
6,28,22,0,0,20.6,3.2,0,20.6,0,0
6,28,23,0,0,20.2,3.2,0,20.2,0,0
6,29,0,0,0,20,3.2,0,20,0,0
6,29,1,0,0,19.8,3.1,0,19.8,0,0
6,29,2,0,0,19.7,3,0,19.7,0,0
6,29,3,0,0,19.7,2.9,0,19.7,0,0
6,29,4,0,0,19.7,2.9,0,19.7,0,0
6,29,5,0,3,20.1,3.4,2.835,18.629,10.034,0
6,29,6,0,64,21.1,4.1,59.97,21.008,209.972,185.583
6,29,7,23,166,22.5,4.7,162.576,24.633,555.743,523.905
6,29,8,31,252,24.1,5.1,252.431,28.068,852.564,813.445
6,29,9,80,381,25.7,5.2,413.309,32.851,1365.55,1311.917
6,29,10,178,472,27.1,5.2,588.122,37.826,1897.263,1826.004
6,29,11,180,508,28.4,5.1,633.93,40.407,2019.781,1944.088
6,29,12,245,494,29.1,4.9,675.408,42.272,2131.107,2051.264
6,29,13,410,394,29.1,4.5,694.438,43.375,2174.623,2093.126
6,29,14,398,328,28.4,4.1,571.94,40.641,1806.212,1738.158
6,29,15,417,230,27,3.7,418.323,36.135,1323.333,1270.986
6,29,16,39,60,25.5,3.1,67.546,26.708,222.75,198.106
6,29,17,0,6,24.1,2.2,5.674,22.806,19.7,0
6,29,18,0,0,23,1.9,0,23,0,0
6,29,19,0,0,22.4,2,0,22.4,0,0
6,29,20,0,0,21.9,2.1,0,21.9,0,0
6,29,21,0,0,21.3,2.2,0,21.3,0,0
6,29,22,0,0,20.9,2.3,0,20.9,0,0
6,29,23,0,0,20.4,2.5,0,20.4,0,0
6,30,0,0,0,20,2.7,0,20,0,0
6,30,1,0,0,19.6,2.7,0,19.6,0,0
6,30,2,0,0,19.2,2.5,0,19.2,0,0
6,30,3,0,0,18.8,2.4,0,18.8,0,0
6,30,4,0,0,18.6,2.3,0,18.6,0,0
6,30,5,6,5,19.1,2.6,4.806,17.504,17.099,0
6,30,6,290,77,20.8,3.5,94.973,21.499,275.594,249.877
6,30,7,324,173,23.2,4.2,265.623,27.753,846.05,807.099
6,30,8,336,276,25.4,4.3,436.505,33.847,1411.605,1356.549
6,30,9,302,379,27.2,4.1,566.17,38.835,1810.137,1741.946
6,30,10,275,456,28.5,3.6,651.687,42.75,2049.639,1972.844
6,30,11,319,474,29.1,3.4,722.109,45.316,2242.803,2158.681
6,30,12,314,473,29.3,3.3,714.613,45.656,2215.427,2132.365
6,30,13,388,400,29.2,3.2,683.418,45.019,2122.281,2042.772
6,30,14,410,319,28.7,3.1,572.314,42.143,1793.274,1725.669
6,30,15,261,268,27.9,2.7,376.717,37.1,1196.807,1148.218
6,30,16,335,141,26.6,2.1,222.392,32.052,676.091,641.399
6,30,17,0,7,24.8,1.9,6.62,24.041,22.854,2.033
6,30,18,0,0,23.6,2.5,0,23.6,0,0
6,30,19,0,0,22.6,3.3,0,22.6,0,0
6,30,20,0,0,21.7,3.7,0,21.7,0,0
6,30,21,0,0,21,3.5,0,21,0,0
6,30,22,0,0,20.5,3,0,20.5,0,0
6,30,23,0,0,20.2,2.7,0,20.2,0,0
7,1,0,0,0,19.9,2.5,0,19.9,0,0
7,1,1,0,0,19.7,2.4,0,19.7,0,0
7,1,2,0,0,19.5,2.3,0,19.5,0,0
7,1,3,0,0,19.3,2.1,0,19.3,0,0
7,1,4,0,0,19.3,1.9,0,19.3,0,0
7,1,5,0,4,20.3,4.7,3.78,19.06,13.355,0
7,1,6,187,84,21.1,5.3,91.956,21.644,284.904,258.996
7,1,7,30,164,22.3,6.2,162.112,24.15,554.182,522.38
7,1,8,241,293,23.7,7,401.403,29.365,1332.026,1279.416
7,1,9,12,200,25,7.4,198.007,27.572,671.902,637.312
7,1,10,182,466,26,7.6,586.118,34.279,1924.301,1852.075
7,1,11,340,466,26.7,7.6,733.234,37.607,2368.497,2279.42
7,1,12,290,481,27.1,7.6,701.646,37.673,2265.766,2180.749
7,1,13,310,432,27,7.6,651.549,36.777,2110.755,2031.679
7,1,14,272,368,26.5,7.5,525.633,34.367,1716.563,1651.588
7,1,15,145,269,25.8,7.1,321.264,30.556,1061.428,1016.695
7,1,16,0,16,24.7,6.2,15.16,24.337,52.266,30.906
7,1,17,0,7,23.4,5.2,6.62,22.374,23.032,2.208
7,1,18,0,0,22.4,4.6,0,22.4,0,0
7,1,19,0,0,21.6,4.1,0,21.6,0,0
7,1,20,0,0,20.9,3.9,0,20.9,0,0
7,1,21,0,0,20.5,4.2,0,20.5,0,0
7,1,22,0,0,20.3,4.9,0,20.3,0,0
7,1,23,0,0,20.3,5.5,0,20.3,0,0
7,2,0,0,0,20.1,5.9,0,20.1,0,0
7,2,1,0,0,19.9,6.2,0,19.9,0,0
7,2,2,0,0,19.7,6.3,0,19.7,0,0
7,2,3,0,0,19.4,6.1,0,19.4,0,0
7,2,4,0,0,19.3,6,0,19.3,0,0
7,2,5,0,3,19.8,5.7,2.835,18.675,10.032,0
7,2,6,5,77,21.3,6.5,71.679,21.453,249.489,224.305
7,2,7,183,190,23.3,7.4,234.755,26.086,771.297,734.253
7,2,8,368,267,25.3,7.9,445.365,31.305,1456.185,1399.733
7,2,9,218,389,27.3,8.1,517,34.485,1690.877,1626.771
7,2,10,42,379,28.9,8.2,392.192,34.298,1288.473,1237.177
7,2,11,227,464,30,8.1,634.803,38.916,2037.568,1961.22
7,2,12,228,472,30.4,8,641.387,39.708,2050.382,1973.559
7,2,13,505,377,30.3,7.9,755.625,41.387,2389.746,2299.817
7,2,14,292,359,29.7,7.5,531.126,37.809,1704.576,1640.008
7,2,15,580,173,28.6,7,448.85,35.504,1412.587,1357.5
7,2,16,378,142,27.1,6.1,235.539,30.792,716.369,680.693
7,2,17,194,74,25.4,5,71.611,26.028,221.195,196.582
7,2,18,0,0,24,4.3,0,24,0,0
7,2,19,0,0,23,4,0,23,0,0
7,2,20,0,0,22,3.8,0,22,0,0
7,2,21,0,0,21.2,3.9,0,21.2,0,0
7,2,22,0,0,20.8,3.9,0,20.8,0,0
7,2,23,0,0,20.5,4.3,0,20.5,0,0
7,3,0,0,0,20.4,4.7,0,20.4,0,0
7,3,1,0,0,20.3,4.8,0,20.3,0,0
7,3,2,0,0,20.1,4.8,0,20.1,0,0
7,3,3,0,0,20,4.7,0,20,0,0
7,3,4,0,0,19.9,4.6,0,19.9,0,0
7,3,5,0,3,20.5,5.1,2.835,19.306,10.003,0
7,3,6,10,73,21.9,6.1,68.724,22.014,237.586,212.643
7,3,7,117,185,23.6,7.1,208.658,26.042,693.514,658.398
7,3,8,218,294,25,7.6,390.082,30.277,1290.058,1238.714
7,3,9,145,391,26.3,7.7,468.004,32.909,1544.129,1484.869
7,3,10,167,472,27.6,7.8,579.752,35.93,1888.13,1817.195
7,3,11,151,508,28.7,7.7,609.56,37.674,1969.201,1895.355
7,3,12,203,502,29.3,7.5,647.713,39.05,2077.679,1999.842
7,3,13,209,458,29.3,7.2,596.483,38.537,1916.578,1844.629
7,3,14,247,373,29,6.8,514.292,37.177,1657.165,1594.19
